Accession,Host,Collection_Date
QHX59537,Hominidae,2015
QHX59538,Hominidae,2015
QHX59539,Hominidae,2015
QHX59540,Hominidae,2015
QHX59541,Hominidae,2015
QHX59542,Hominidae,2016
QHX59543,Hominidae,2016
QHX59544,Hominidae,2016
QHX59545,Hominidae,2016
QHX59546,Hominidae,2015
QHX59547,Hominidae,2015
QHX59548,Hominidae,2016
QHX59549,Hominidae,2016
QHX59550,Hominidae,2016
QHX59551,Hominidae,2016
QHX59552,Hominidae,2016
QHX59553,Hominidae,2016
QHX59554,Hominidae,2016
QHX59555,Hominidae,2016
QHX59556,Hominidae,2016
QHX59557,Hominidae,2016
QHX59558,Hominidae,2016
QHX59559,Hominidae,2016
QHX59560,Hominidae,2016
QHX59561,Hominidae,2016
QHX59562,Hominidae,2016
QHX59563,Hominidae,2016
QHX59564,Hominidae,2016
QHX59565,Hominidae,2016
QHX59566,Hominidae,2016
QHX59567,Hominidae,2016
QHX59568,Hominidae,2016
QHX59569,Hominidae,2016
QHX59570,Hominidae,2016
QHX59571,Hominidae,2016
QHX59572,Hominidae,2016
QHX59573,Hominidae,2016
QHX59574,Hominidae,2016
QHX59575,Hominidae,2016
QHX59576,Hominidae,2016
QHX59577,Hominidae,2014
QHX59578,Hominidae,2014
QHX59579,Hominidae,2014
QHX59580,Hominidae,2016
QRK14386,Hominidae,2014
QRK14394,Hominidae,2014
QRK14395,Hominidae,2014
QRK14396,Hominidae,2013
QRK14397,Hominidae,2014
QRK14398,Hominidae,2013
QRK14399,Hominidae,2013
QRK14400,Hominidae,2014
QRK14401,Hominidae,2014
QRK14402,Hominidae,2014
QRK14403,Hominidae,2015
QRL06660,Hominidae,2016-01-07
QRL06661,Hominidae,2016-01-22
QRL06662,Hominidae,2016-01-29
QRL06759,Hominidae,2018-01-05
QRL06763,Hominidae,2018-01-15
QRL06767,Hominidae,2018-01-16
QRL06798,Hominidae,2018-01-12
QRL06805,Hominidae,2018-02-02
QRL06808,Hominidae,2018-02-02
QRL06811,Hominidae,2018-02-02
QRL06815,Hominidae,2018-02-06
QRL06816,Hominidae,2018-02-06
QRL06819,Hominidae,2018-02-06
QRL06820,Hominidae,2018-02-06
QRL06828,Hominidae,2018-02-07
QRL06841,Hominidae,2018-02-13
QRL06842,Hominidae,2018-02-13
QRL06844,Hominidae,2018-02-15
QRL06845,Hominidae,2018-02-15
QRL06850,Hominidae,2018-02-21
QRL06866,Hominidae,2018-02-28
QRL06868,Hominidae,2018-02-28
QRL06893,Hominidae,2018-03-02
QRL06894,Hominidae,2018-03-02
QRL06903,Hominidae,2018-04-26
QRL06905,Hominidae,2018-05-04
QRL06907,Hominidae,2018-05-07
QRL06912,Hominidae,2018-05-16
QRL06913,Hominidae,2018-06-15
QRL06916,Hominidae,2018-08-03
QRL06917,Hominidae,2018-08-14
QRL06918,Hominidae,2018-08-21
QRL06919,Hominidae,2018-09-04
QRL06920,Hominidae,2018-09-11
BCI57609,Hominidae,2014-10
BCI57620,Hominidae,2015-07
BCO38458,Hominidae,2017
BCO38459,Hominidae,2018
BCO38460,Hominidae,2017
BCO38461,Hominidae,2017
BCO38462,Hominidae,2017
BCO38463,Hominidae,2017
BCD71196,Hominidae,2016-02
BCD71207,Hominidae,2016-02
BCD71240,Hominidae,2016-03
BCD71251,Hominidae,2016-03
BCD71262,Hominidae,2016-03
BCD71273,Hominidae,2016-03
BCD71284,Hominidae,2016-03
BCD71295,Hominidae,2016-03
BCD71306,Hominidae,2016-03
BCD71328,Hominidae,2016
BCD71350,Hominidae,2016-04
BCD71361,Hominidae,2016-04
BCD71372,Hominidae,2016-04
BCD71383,Hominidae,2016-05
BCD71394,Hominidae,2016-05
BCD71405,Hominidae,2016
BCD71416,Hominidae,2016
BCD71427,Hominidae,2016
BCD71438,Hominidae,2016
BCD71449,Hominidae,2017-04
BCD71460,Hominidae,2017-03
BCD71471,Hominidae,2017-03
BCD71482,Hominidae,2017-03
BCD71493,Hominidae,2017-04
BCD71509,Hominidae,2017-04
BCD71520,Hominidae,2017-04
BCD71531,Hominidae,2017-04
BCD71542,Hominidae,2017-04
BCD71553,Hominidae,2017-04
BCD71564,Hominidae,2017-04
BCD71574,Hominidae,2017-04
BCD71585,Hominidae,2017-04
BCD71596,Hominidae,2017-04
BCD71607,Hominidae,2017-04
BCD71618,Hominidae,2017-04
BCD71629,Hominidae,2017-04
BCD71640,Hominidae,2017-04
BCD71651,Hominidae,2017-04
BCD71662,Hominidae,2017-05
BCD71673,Hominidae,2017-05
BCD71684,Hominidae,2017-05
BCD71695,Hominidae,2017-05
BCD71706,Hominidae,2017-04
BCD71717,Hominidae,2017-05
BCD71728,Hominidae,2017-04
BCD71739,Hominidae,2017-04
BCD71750,Hominidae,2017-04
BCD71761,Hominidae,2016-09
BCD71772,Hominidae,2017-04
BCD71783,Hominidae,2017-04
BCD71794,Hominidae,2017-04
BCD71805,Hominidae,2017-04
BCD71816,Hominidae,2017-05
BCD71827,Hominidae,2017-05
BCD71838,Hominidae,2017-05
BCD71849,Hominidae,2017-05
BCD71860,Hominidae,2017-04
BCD71871,Hominidae,2017-04
BCD71882,Hominidae,2016-03
BCD71883,Hominidae,2016-03
BCD71884,Hominidae,2016-03
BCD71885,Hominidae,2016-03
BCD71886,Hominidae,2016-03
BCD71887,Hominidae,2016-03
BCD71888,Hominidae,2016-03
BCD71889,Hominidae,2016-03
BCD71890,Hominidae,2016-03
BCD71891,Hominidae,2016-03
BCD71892,Hominidae,2016-04
BCD71893,Hominidae,2016-04
BCD71894,Hominidae,2016-04
BCD71895,Hominidae,2016-04
BCD71896,Hominidae,2016-04
BCD71897,Hominidae,2016-05
BCD71898,Hominidae,2016-05
BCD71899,Hominidae,2016-05
BCD71900,Hominidae,2016-05
BCD71901,Hominidae,2016-05
BCD71902,Hominidae,2016-05
BCD71945,Hominidae,2017-04
BCD71946,Hominidae,2017-04
BCD71947,Hominidae,2017-04
BCD71948,Hominidae,2017-04
BCD71949,Hominidae,2017-04
BCD71950,Hominidae,2017-04
BCD71963,Hominidae,2016-05
BCK33894,Hominidae,2016
BCK33895,Hominidae,2016
BCK33896,Hominidae,2016
BCK33897,Hominidae,2016
BCK33898,Hominidae,2016
BCK33899,Hominidae,2016
BCK33900,Hominidae,2016
BCK33901,Hominidae,2016
BCK33902,Hominidae,2016
BCK33903,Hominidae,2016
BCK33904,Hominidae,2016
BCK33905,Hominidae,2016
BCK33906,Hominidae,2016
BCK33907,Hominidae,2016
BCK33908,Hominidae,2016
BCK33909,Hominidae,2016
BCK33910,Hominidae,2016
BCK33911,Hominidae,2016
BCK33912,Hominidae,2016
BCK33913,Hominidae,2016
BCK33914,Hominidae,2016
BCK33915,Hominidae,2016
BCK33916,Hominidae,2016
BCK33917,Hominidae,2016
BCK33918,Hominidae,2016
BCK33919,Hominidae,2016
BCK33920,Hominidae,2016
BCK33921,Hominidae,2016
BCK33922,Hominidae,2016
BCK33923,Hominidae,2016
BCK33924,Hominidae,2016
BCK33925,Hominidae,2016
BCK33926,Hominidae,2016
BCK33927,Hominidae,2016
BCK33928,Hominidae,2016
BCK33930,Hominidae,2016
BCK33931,Hominidae,2016
BCK33932,Hominidae,2016
BCK33933,Hominidae,2016
BCK33934,Hominidae,2016
BCK33935,Hominidae,2016
BCK33936,Hominidae,2016
BCK33937,Hominidae,2016
BCK33938,Hominidae,2016
BCK33939,Hominidae,2016
BCK33940,Hominidae,2016
BCK33941,Hominidae,2016
BCK33942,Hominidae,2016
BCK33943,Hominidae,2016
BCK33944,Hominidae,2016
BCK33946,Hominidae,2016
BCK33947,Hominidae,2016
BCK33948,Hominidae,2016
BCK33949,Hominidae,2016
BCK33950,Hominidae,2016
BCK33951,Hominidae,2016
BCK34550,Hominidae,2017
BCK34551,Hominidae,2017
BCK34552,Hominidae,2017
BCK34553,Hominidae,2017
BCK34554,Hominidae,2017
BCK34556,Hominidae,2017
BCK34557,Hominidae,2017
BCK34558,Hominidae,2017
BCK34559,Hominidae,2017
BCK34560,Hominidae,2017
BCK34561,Hominidae,2017
BCK34562,Hominidae,2017
BCK34702,Hominidae,2016
BCK34703,Hominidae,2016
QPN96970,Suidae,2012
BCK59648,Hominidae,2015-08-19
QPK41262,Hominidae,2002
QPK41263,Hominidae,2009
QPK41264,Hominidae,2005
QPK41265,Hominidae,2008
QPK41266,Suidae,1975
QPK41267,Suidae,1975
QPK41268,Suidae,1975
QPK41269,Suidae,1975
QPG86673,Hominidae,2014
QPG86679,Hominidae,1988
QPG86695,Hominidae,1974
QMW49258,Hominidae,2006
QMW49269,Hominidae,2006
QMW49280,Hominidae,2006
QMW49291,Hominidae,2006
QMW49302,Hominidae,2006
QMW49313,Hominidae,2006
QMW49324,Hominidae,2006
QMW49335,Hominidae,2006
QMW49346,Hominidae,2006
QMW49357,Hominidae,2006
QMW49368,Hominidae,2006
QMW49379,Hominidae,2008
QMW49390,Hominidae,2008
QMW49401,Hominidae,2008
QMW49412,Hominidae,2009
QMW49423,Hominidae,2009
QMW49434,Hominidae,2004
QMW49445,Hominidae,2004
QMW49456,Hominidae,2004
QMW49467,Hominidae,2004
QMW49478,Hominidae,2004
QMW49489,Hominidae,2004
QMW49500,Hominidae,2004
QMW49511,Hominidae,2004
QMW49522,Hominidae,2009
QMW49533,Hominidae,2004
QMW49544,Hominidae,2004
QMW49555,Hominidae,2004
QMW49566,Hominidae,2009
QMW49577,Hominidae,2009
QMW49588,Hominidae,2007
QMW49599,Hominidae,2004
QMW49610,Hominidae,2007
QMW49621,Hominidae,2009
QMW49632,Hominidae,2009
QMW49643,Hominidae,2009
QMW49654,Hominidae,2014
QMW49665,Hominidae,2007
QMW49676,Hominidae,2014
QMW49687,Hominidae,2009
QMW49698,Hominidae,2009
QMW49709,Hominidae,2017
QMW49720,Hominidae,2007
QMW49731,Hominidae,2008
QMW49742,Hominidae,2008
QMW49753,Hominidae,2008
QMW49764,Hominidae,2008
QMW49775,Hominidae,2008
QMW49786,Hominidae,2008
QMW49797,Hominidae,2010
QMW49808,Hominidae,2003
QMW49819,Hominidae,2003
QMW49830,Hominidae,2003
QMW49841,Hominidae,2013
QMW49852,Hominidae,2009
QMW49863,Hominidae,2009
QMW49874,Hominidae,2009
QMW49885,Hominidae,2004
QMW49896,Hominidae,2006
QMW49907,Hominidae,2004
QMW49918,Hominidae,2002
QMW49929,Hominidae,2002
QMW49940,Hominidae,2002
QMW49951,Hominidae,2002
QMW49962,Hominidae,2002
QMW49973,Hominidae,2002
QMW49984,Hominidae,2002
QMW49995,Hominidae,2002
QMW50006,Hominidae,2002
QMW50017,Hominidae,2002
QMW50028,Hominidae,2002
QMW50039,Hominidae,2002
QMW50050,Hominidae,2002
QMW50061,Hominidae,2002
QMW50072,Hominidae,2015
QMW50083,Hominidae,2015
QMW50094,Hominidae,2015
QMW50105,Hominidae,2005
QMW50116,Hominidae,2003
QMW50127,Hominidae,2003
QMW50138,Hominidae,2014
QMW50149,Hominidae,2003
QMW50160,Hominidae,2003
QMW50171,Hominidae,2014
QMW50182,Hominidae,2005
QMW50193,Hominidae,2005
QMW50204,Hominidae,2005
QMW50215,Hominidae,2006
QMW50226,Hominidae,2014
QMW50237,Hominidae,2005
QMW50248,Hominidae,2005
QMW50259,Hominidae,2006
QMW50270,Hominidae,2006
QMW50281,Hominidae,2006
QMW50292,Hominidae,2006
QMW50303,Hominidae,2006
QMW50314,Hominidae,2007
QMW50325,Hominidae,2007
QMW50336,Hominidae,2007
QMW50347,Hominidae,2006
QMW50358,Hominidae,2006
QMW50369,Hominidae,2006
QMW50380,Hominidae,2006
BCF80014,Hominidae,2017
BCF80015,Hominidae,2017
BCF80016,Hominidae,2017
BCF80017,Hominidae,2017
BCF80020,Hominidae,2015
BCF80022,Hominidae,2017
QNL34622,Hominidae,2017-01-11
QNL34623,Hominidae,2017-01-20
QNL34624,Hominidae,2017-02-03
QNL34625,Hominidae,2017-02-09
QNL34626,Hominidae,2017-02-15
QNL34627,Hominidae,2017-02-23
QNL34628,Hominidae,2017-02-25
QNL34629,Hominidae,2017-02-25
QNL34631,Hominidae,2017-03-02
QNL34632,Hominidae,2017-03-02
QNL34633,Hominidae,2017-03-07
QNL34634,Hominidae,2017-03-22
QNL34635,Hominidae,2017-04-06
QNL34636,Hominidae,2017-10-09
QNL34637,Hominidae,2017-11-06
QNL34638,Hominidae,2017-10-31
QNL34639,Hominidae,2017-11-01
QNL34640,Hominidae,2017-11-13
QNL34641,Hominidae,2017-11-14
QNL34642,Hominidae,2017-11-14
QNL34644,Hominidae,2017-12-14
QNL34645,Hominidae,2017-12-14
QNL34646,Hominidae,2017-12-14
QNL34647,Hominidae,2017-12-15
QNL34648,Hominidae,2017-12-15
QNL34649,Hominidae,2017-12-17
QNL34650,Hominidae,2017-12-18
QNL34652,Hominidae,2017-12-21
QNL34653,Hominidae,2017-12-23
QNL34654,Hominidae,2017-12-25
QNL34655,Hominidae,2017-12-25
QNL34656,Hominidae,2017-12-26
QNL34657,Hominidae,2017-12-26
QNL34658,Hominidae,2017-12-27
QNL34659,Hominidae,2017-12-27
QNL34660,Hominidae,2017-12-28
QNL34661,Hominidae,2017-12-30
QNL34662,Hominidae,2017-12-31
QNL34663,Hominidae,2018-01-02
QNL34664,Hominidae,2018-01-03
QNL34665,Hominidae,2018-01-03
QNL34666,Hominidae,2018-01-05
QNL34667,Hominidae,2018-01-06
QNL34668,Hominidae,2018-01-06
QNL34669,Hominidae,2018-01-10
QNL34670,Hominidae,2018-01-15
QNL34671,Hominidae,2018-01-13
QNL34672,Hominidae,2018-01-17
QNL34673,Hominidae,2018-01-16
QNL34675,Hominidae,2018-01-22
QNL34676,Hominidae,2018-01-20
QNL34678,Hominidae,2018-01-20
QNL34679,Hominidae,2018-01-22
QNL34686,Hominidae,2018-01-25
QNL34689,Hominidae,2018-01-26
QNL34690,Hominidae,2018-01-26
QNL34691,Hominidae,2018-01-27
QNL34692,Hominidae,2018-01-26
QNL34693,Hominidae,2018-01-26
QNL34695,Hominidae,2018-01-27
QNL34700,Hominidae,2018-02-02
QNL34701,Hominidae,2018-02-02
QNL34702,Hominidae,2018-02-02
QNL34703,Hominidae,2018-02-01
QNL34704,Hominidae,2018-01-30
QNL34705,Hominidae,2018-01-30
QNL34706,Hominidae,2018-02-02
QNL34707,Hominidae,2018-01-31
QNL34708,Hominidae,2018-01-30
QNL34709,Hominidae,2018-01-31
QNL34710,Hominidae,2018-02-01
QNL34711,Hominidae,2018-02-04
QNL34712,Hominidae,2018-02-05
QNL34713,Hominidae,2018-02-05
QNL34714,Hominidae,2018-02-05
QNL34715,Hominidae,2018-02-05
QNL34716,Hominidae,2018-02-05
QNL34718,Hominidae,2018-02-06
QNL34724,Hominidae,2018-02-07
QNL34725,Hominidae,2018-02-08
QNL34727,Hominidae,2018-02-08
QNL34728,Hominidae,2018-02-08
QNL34729,Hominidae,2018-02-10
QNL34730,Hominidae,2018-02-10
QNL34736,Hominidae,2018-02-14
QNL34737,Hominidae,2018-02-14
QNL34738,Hominidae,2018-02-14
QNL34741,Hominidae,2018-02-15
QNL34743,Hominidae,2018-02-15
QNL34744,Hominidae,2018-02-20
QNL34745,Hominidae,2018-02-22
QNL34746,Hominidae,2018-02-26
QNL34750,Hominidae,2018-02-23
QNL34752,Hominidae,2018-02-24
QNL34757,Hominidae,2018-02-25
QNL34758,Hominidae,2018-02-28
QNL34760,Hominidae,2018-02-27
QNL34761,Hominidae,2018-02-27
QNL34764,Hominidae,2018-03-02
QNL34765,Hominidae,2018-03-02
QNL34766,Hominidae,2018-03-03
QNL34767,Hominidae,2018-03-04
QNL34771,Hominidae,2018-03-05
QNL34772,Hominidae,2018-03-06
QNL34774,Hominidae,2018-03-14
QNL34775,Hominidae,2018-03-15
QNL34777,Hominidae,2018-03-15
QNL34783,Hominidae,2018-03-21
QNL34784,Hominidae,2018-03-22
QNL34785,Hominidae,2018-03-22
QNL34786,Hominidae,2018-03-26
QNL34787,Hominidae,2018-03-26
QNL34788,Hominidae,2018-04-06
QNL34789,Hominidae,2018-04-09
QNL34790,Hominidae,2018-04-09
QNL34794,Hominidae,2018-05-05
QNL34795,Hominidae,2018-05-11
QNL34796,Hominidae,2018-05-12
QNL34797,Hominidae,2018-05-20
QNL34798,Hominidae,2018-05-20
QNL34799,Hominidae,2018-05-20
QNL34800,Hominidae,2018-05-24
QNL34801,Hominidae,2018-05-24
QNL34802,Hominidae,2018-05-24
QNL34803,Hominidae,2018-05-27
QNL34804,Hominidae,2018-05-28
QNL34805,Hominidae,2018-06-01
QNL34806,Hominidae,2018-06-03
QNL34807,Hominidae,2018-06-06
QNL34808,Hominidae,2018-08-02
QNL34809,Hominidae,2018-08-10
QNL34810,Hominidae,2018-08-12
QNL34811,Hominidae,2018-08-12
QNL34812,Hominidae,2018-08-14
QNL34813,Hominidae,2018-08-14
QNL34814,Hominidae,2018-08-15
QNL34816,Hominidae,2018-09-09
QNL34817,Hominidae,2018-09-21
QNL34818,Hominidae,2018-09-22
QNL35041,Hominidae,2016-07-28
QNL35042,Hominidae,2016-08-29
QNL35043,Hominidae,2016-10-01
QNL35045,Hominidae,2016-10-01
QNL35046,Hominidae,2016-10-25
QNL35047,Hominidae,2016-11-03
QNL35048,Hominidae,2016-12-01
QNL35049,Hominidae,2016-12-03
QNL35050,Hominidae,2016-12-26
QNL35051,Hominidae,2016-12-26
QNG71145,Hominidae,2014
QNH67661,Hominidae,2018-03
QNH67672,Hominidae,2018-03
QNH82073,Hominidae,2017
QNH82084,Hominidae,2017
QNH82095,Hominidae,2017
QNH82106,Hominidae,2017
QNH82117,Hominidae,2017
QNH82208,Hominidae,2017
QNG71090,Hominidae,2009
QNG71101,Hominidae,2009
QNG71112,Hominidae,2009
QNG71123,Hominidae,2009
QNG71134,Hominidae,2012
QMX78272,Bovidae,2018-09
QMX78273,Bovidae,2018-09
QMX78274,Bovidae,2018-09
QMX78275,Bovidae,2018-08
QMX78276,Bovidae,2018-01
QMX78277,Bovidae,2018-01
QMX78278,Bovidae,2018-01
QMX78279,Bovidae,2018-01
QMX78280,Bovidae,2018-01
QMX78281,Bovidae,2018-01
QMX78282,Bovidae,2018-01
QMX78283,Bovidae,2018-08
QMX78284,Bovidae,2018-08
QMX78285,Bovidae,2018-08
QMX78286,Bovidae,2018-08
QLL91246,Hominidae,2017-03-06
QLL91247,Hominidae,2018-04-03
QLM05533,Hominidae,2018
QLJ94202,Bovidae,2015
QLJ94204,Bovidae,2016
QLJ94205,Bovidae,2016
QLJ94206,Bovidae,2016
QLJ94207,Bovidae,2016
QLJ94208,Bovidae,2016
QLJ94209,Bovidae,2016
QLJ94217,Bovidae,2016
QLJ94226,Bovidae,2016
QLJ94227,Bovidae,2016
QLJ94228,Bovidae,2016
QLJ94229,Bovidae,2016
QLJ94231,Bovidae,2016
QLJ94237,Bovidae,2016
QLJ94238,Bovidae,2016
QLJ94239,Bovidae,2016
QLJ94248,Bovidae,2017
QKZ93173,Hominidae,2018
QKZ93174,Hominidae,2018
QKZ93176,Hominidae,2018
QKZ93177,Hominidae,2018
QKZ93178,Hominidae,2018
QKZ93179,Hominidae,2018
QKZ93180,Hominidae,2018
QKZ93181,Hominidae,2018
QKZ93182,Hominidae,2018
QKX94408,Hominidae,2016-04-24
QKX94427,Hominidae,2016-05-10
QKX94431,Hominidae,2016-01-15
QKX94455,Hominidae,2016-02-20
QKX94459,Hominidae,2016-02-19
QKX94463,Hominidae,2016-02-21
QKX94469,Hominidae,2016-02-23
QKX94475,Hominidae,2016-02-26
QKX94487,Hominidae,2016-02-24
QKX94493,Hominidae,2016-03-19
QKX94500,Hominidae,2016-03-23
QKX94510,Hominidae,2016-04-01
QKX94516,Hominidae,2016-04-09
QKX94519,Hominidae,2016-04-20
QKX94522,Hominidae,2016-05-26
QKX94528,Hominidae,2016-07-01
QKX94535,Hominidae,2016-08-01
QKX94545,Hominidae,2016-11-01
QKX94551,Hominidae,2017-01-14
QKX94555,Hominidae,2017-01-16
QKX94558,Hominidae,2017-02-01
QKX94561,Hominidae,2017-02-02
QKX94571,Hominidae,2017-02-09
QKX94578,Hominidae,2017-02-13
QKX94581,Hominidae,2017-02-14
QKX94587,Hominidae,2017-03-17
QKX94596,Hominidae,2017-03-29
QKX94602,Hominidae,2017-04-12
QKX94605,Hominidae,2017-04-13
QKX94612,Hominidae,2017-04-28
QKX94615,Hominidae,2017-05-05
QKX94618,Hominidae,2017-04-29
QKX94624,Hominidae,2017-08-27
BBI47566,Hominidae,2013-02
BBI57787,Hominidae,2013-02
BBI57798,Hominidae,2013-02
BBI57809,Hominidae,2013-03
BBI57820,Hominidae,2013-05
BBI57831,Hominidae,2014-04
BBI57842,Hominidae,2013-04
BBI57853,Hominidae,2014-07
BBI57920,Hominidae,2013-02
BBI57931,Hominidae,2013-02
BBI57942,Hominidae,2013-02
BBI57953,Hominidae,2013-02
BBI57964,Hominidae,2013-03
BBI57975,Hominidae,2013-03
BBI58530,Hominidae,2013-03
BBJ29143,Hominidae,2011-04
BBJ29154,Hominidae,2013-03
BBJ29165,Hominidae,2014-05
BCG52888,Bovidae,2006-07
BCG52899,Bovidae,2007-02
BCG52910,Bovidae,2007-03
BCG52921,Bovidae,2007-06
BCG52932,Bovidae,2007-03
BBU41431,Hominidae,2017
BBU41442,Hominidae,2017
BBU41453,Hominidae,2018
BBU41464,Hominidae,2017
BBU41475,Hominidae,2017
BBU41486,Hominidae,2018
BBU41497,Hominidae,2017
BBU41508,Hominidae,2018
QJX15375,Bovidae,2015
QCD16992,Hominidae,2016
QCD16993,Hominidae,2017
QCD16994,Hominidae,2017
QCD16995,Hominidae,2017
QCD16996,Hominidae,2016
QCD16997,Hominidae,2016
QCD16998,Hominidae,2016
QCD16999,Hominidae,2016
QCD17000,Hominidae,2017
QCD17001,Hominidae,2017
QCD17002,Hominidae,2017
QCD17003,Hominidae,2017
QCD17004,Hominidae,2017
QCD17005,Hominidae,2017
QCD17006,Hominidae,2017
QCD17007,Hominidae,2017
QCD17008,Hominidae,2017
QCD17009,Hominidae,2017
QCD17010,Hominidae,2017
BBM12413,Hominidae,2016
BBM12435,Hominidae,2018
BBM12446,Hominidae,2016
BBM12457,Hominidae,2016
BBM12468,Hominidae,2016
BBM12479,Hominidae,2017
BBM12532,Hominidae,2018
QIG55641,Hominidae,2017
QIE05546,Hominidae,2017
QHW04010,Suidae,2013
QHW04018,Suidae,2016
QHW04020,Suidae,2013
QHW04022,Suidae,2017
QHW04023,Suidae,2017
QHW04024,Suidae,2017
QHW04025,Suidae,2017
QHW04029,Suidae,2016
QHW04030,Suidae,2016
QHW04032,Hominidae,2017
QHW04033,Hominidae,2017
QHW04034,Hominidae,2017
QHW04035,Hominidae,2017
QHW04038,Hominidae,2017
QHU80091,Bovidae,2012
QHD56168,Hominidae,2003
QHD56169,Hominidae,2003
QGX01800,Suidae,2014-02
QGX01801,Suidae,2014-02
QGX01802,Suidae,2014-02
QGX01803,Suidae,2014-02
QGX01804,Suidae,2014-02
QGX01805,Suidae,2014-02
QGX01806,Suidae,2014-02
QGX01807,Suidae,2014-02
QGX01808,Suidae,2014-02
QGX01809,Suidae,2014-02
QGX01810,Suidae,2014-02
QGX01813,Suidae,2014-05
QGX01814,Suidae,2014-05
QGX01815,Suidae,2014-05
QGX01816,Suidae,2014-06
QGX01817,Suidae,2014-08
QGX01819,Suidae,2014-09
QGX01820,Suidae,2014-09
QGX01821,Suidae,2014-09
QGX01822,Suidae,2014-10
QGX01823,Suidae,2014-10
QGX01824,Suidae,2014-10
QGX01827,Suidae,2015-01
QGX01828,Suidae,2015-02
QGX01829,Suidae,2015-02
QGX01830,Suidae,2015-03
QGX01831,Suidae,2015-03
QGX01833,Suidae,2015-03
QGX01834,Suidae,2015-04
QGX01836,Suidae,2015-06
QGX01838,Suidae,2015-06
QGX01839,Suidae,2015-06
QGX01843,Suidae,2015-08
QGX01844,Suidae,2015-09
QGX01845,Suidae,2015-09
QGX01846,Suidae,2015-10
QGZ19432,Hominidae,2016-06
QGZ19440,Hominidae,2018-03
QGZ19441,Hominidae,2018-04
QGZ19459,Hominidae,2017-05
QGZ19465,Hominidae,2017-02
BBJ70117,Hominidae,2017
BBJ70118,Hominidae,2017
BBJ70119,Hominidae,2017
BBJ70120,Hominidae,2017
BBJ70121,Hominidae,2017
BBJ70122,Hominidae,2017
BBJ70123,Hominidae,2017
BBJ70124,Hominidae,2017
BBJ70125,Hominidae,2017
BBJ70126,Hominidae,2017
BBJ70127,Hominidae,2017
BBJ70128,Hominidae,2017
BBJ70129,Hominidae,2017
BBJ70130,Hominidae,2017
BBJ70131,Hominidae,2017
BBJ70132,Hominidae,2017
BBJ70133,Hominidae,2018
BBJ70134,Hominidae,2018
BBJ70135,Hominidae,2018
BBJ70136,Hominidae,2018
BBJ70137,Hominidae,2018
BBJ70138,Hominidae,2018
BBJ70139,Hominidae,2018
BBJ70140,Hominidae,2018
BBJ70141,Hominidae,2018
BBJ70142,Hominidae,2018
BBJ70143,Hominidae,2018
BBJ70144,Hominidae,2018
BBJ70145,Hominidae,2018
BBJ70146,Hominidae,2018
BBK15441,Hominidae,1980
BBK15442,Hominidae,1976
BBK15443,Hominidae,1983
BBK15444,Hominidae,1983
BBK15445,Hominidae,1987
QGH58817,Suidae,2017-03-01
QGH58818,Suidae,2017-03-01
QGH58819,Suidae,2017-01-25
QGH58820,Suidae,2017-03-16
QGH58821,Suidae,2018-02-27
QFU80853,Hominidae,2017
QFS19894,Bovidae,2015-05-28
QFI36161,Hominidae,2017-02
QEY08161,Hominidae,2014
QEY08162,Hominidae,2015
QEY08163,Hominidae,2013
QEV83926,Suidae,2018-05
QEV83927,Suidae,2018-05
QEV83928,Hominidae,2018-05
QDM35324,Hominidae,2018-02-23
QDM35336,Bovidae,2017-12-20
QDM35347,Hominidae,2018-05-05
QER42967,Hominidae,2015
QER42968,Hominidae,2015
QER42969,Hominidae,2015
QER42970,Hominidae,2015
QER42971,Hominidae,2015
QER42972,Hominidae,2015
QER42973,Hominidae,2015
QER42974,Hominidae,2015
QER42975,Hominidae,2015
QER42976,Hominidae,2015
QER42977,Hominidae,2015
QER42978,Hominidae,2015
QER42979,Hominidae,2015
QER42980,Hominidae,2015
QER42981,Hominidae,2015
QER42982,Hominidae,2015
QER42983,Hominidae,2015
QER42984,Hominidae,2015
QER42985,Hominidae,2015
QER42986,Hominidae,2016
QER42987,Hominidae,2016
QER42988,Hominidae,2016
QER42989,Hominidae,2016
QER42990,Hominidae,2016
QER42991,Hominidae,2016
QER42992,Hominidae,2016
QER42993,Hominidae,2016
QER42994,Hominidae,2016
QER42995,Hominidae,2016
QER42996,Hominidae,2016
QER42997,Hominidae,2016
QER42998,Hominidae,2016
QER42999,Hominidae,2016
QER43000,Hominidae,2016
QER43001,Hominidae,2016
QER43002,Hominidae,2016
QER43003,Hominidae,2016
QER43004,Hominidae,2014
QER43005,Hominidae,2014
QER43006,Hominidae,2014
QER43007,Hominidae,2014
QER43008,Hominidae,2014
QER43009,Hominidae,2014
QER43010,Hominidae,2014
QER43011,Hominidae,2014
QER43012,Hominidae,2016
QER43013,Hominidae,2016
QER43014,Hominidae,2016
QER43015,Hominidae,2016
QER43016,Hominidae,2016
QER43017,Hominidae,2014
QER43018,Hominidae,2014
QER43019,Hominidae,2014
QER43020,Hominidae,2014
QER43021,Hominidae,2014
QER43022,Hominidae,2014
QER43023,Hominidae,2014
QER43024,Hominidae,2014
QER43025,Hominidae,2014
QER43026,Hominidae,2014
QER43027,Hominidae,2014
QER43028,Hominidae,2014
QER43029,Hominidae,2014
QER43030,Hominidae,2014
QER43031,Hominidae,2014
QER43032,Hominidae,2014
QER43033,Hominidae,2015
QER43034,Hominidae,2015
