Accession,Host,Collection_Date
AGE46865,Hominidae,2010-09-19
AGE46877,Hominidae,2001-09-13
AGE46889,Hominidae,2006-07-19
AGE46901,Hominidae,2010-11-16
AGE46913,Hominidae,2000-07-15
AGE46925,Hominidae,2000-09-10
AGE46937,Hominidae,2000-08-13
AGE46949,Hominidae,2000-08-14
AGE46961,Hominidae,2006-07-01
AGE46973,Hominidae,2010-09-01
AGE46985,Hominidae,2000-08-04
AGE46997,Hominidae,2006-07-04
AGE47009,Hominidae,2000-09-14
AGE47021,Hominidae,2010-10-28
AGE47033,Hominidae,2006-07-27
AGE47045,Hominidae,2010-09-26
AGE47057,Hominidae,2000-07-12
AGE47069,Hominidae,2008-02-01
AGE47081,Hominidae,1977-11-10
AGE47093,Hominidae,2001-05-23
AGE47105,Hominidae,2006-07-28
AGE47117,Hominidae,2010-05-19
AGE47129,Hominidae,2006-10-30
AGE47141,Hominidae,2000-09-11
AGE47153,Hominidae,2007-05-02
AGE47165,Hominidae,2006-05-17
AGE47177,Hominidae,2000-09-04
AGE47189,Hominidae,2010-10-27
AGE47201,Hominidae,2010-11-15
AGE47213,Hominidae,2006-07-09
AGE47225,Hominidae,2011
AGE47237,Hominidae,2000-09-20
AGE47249,Hominidae,2000-09-01
AGE47261,Hominidae,2000-09-06
AGE47273,Hominidae,2010-10-24
AGE47285,Hominidae,2006-11-25
AGE47297,Hominidae,2010-09-19
AGE47309,Hominidae,2010-11-24
AGE47321,Hominidae,2008-01-12
AGE47333,Hominidae,2011-05-25
AGE47345,Hominidae,2001-06-29
AGE47357,Hominidae,2006-10-19
AGE47369,Hominidae,2006-08-06
AGE47381,Hominidae,2000-07-17
AGE47392,Hominidae,2006-08-11
AGE47404,Hominidae,2000-09-17
AGE47416,Hominidae,2010-10-14
AGE47428,Hominidae,2010-11-27
AGE47440,Hominidae,2010-10-01
AGE47452,Hominidae,2006-09-20
AGE47464,Hominidae,2010-10-03
AGE47476,Hominidae,2008-01-09
AGE47488,Hominidae,2010-08-15
AGE47500,Hominidae,2010-10-23
AGE47512,Hominidae,2001-07-01
AGE47524,Hominidae,2000-09-12
AGE47536,Hominidae,2000-07-27
AGE47548,Hominidae,2010-08-29
AGE47560,Hominidae,2000-09-07
AGE47572,Hominidae,2010-11-14
AGE45361,Hominidae,2008
AGE45373,Hominidae,2008
AGE45384,Hominidae,2008
AGE45385,Hominidae,2008
AGE45397,Hominidae,2008
AGE45409,Hominidae,2008
AGE45432,Hominidae,2005
AGE45444,Hominidae,2005
AGE45456,Hominidae,2008
AGE45468,Hominidae,2006
AGE15433,Hominidae,2000
AGE10458,Hominidae,1991
AFB81419,Hominidae,2009
AFB81430,Hominidae,2009
AFB81441,Hominidae,2010
AFB81452,Hominidae,1999
AFB81463,Hominidae,2010
AGE10411,Hominidae,2007
AGE10423,Hominidae,2007
AGE10434,Hominidae,2008
AGE10446,Hominidae,2007
AGC30615,Hominidae,2010-06-14
AGC30618,Hominidae,2010-11-04
AGC30621,Hominidae,2010-11-13
AGA03866,Hominidae,2004-03-06
AGA03878,Hominidae,2000-01-22
AGA03889,Hominidae,2003-03-28
AGA03898,Hominidae,2009-10-23
AFZ75548,Hominidae,2012-06-25
AFZ75554,Hominidae,2007
AFZ75562,Hominidae,2012-03-06
AFX60242,Hominidae,2011-08
AFR33116,Suidae,2006
AFR33119,Suidae,2006
AFV36988,Hominidae,2010-11-12
AFU50367,Hominidae,2006-05
AFU50368,Hominidae,2009-05
AFU50369,Hominidae,2009-06
AFP44734,Hominidae,2011-05-04
AFP44735,Hominidae,2011-07-10
AFP44736,Hominidae,2011-08-15
AFP44792,Hominidae,2007-10
AFP44827,Hominidae,2010-05-31
AFP44828,Hominidae,2010-10-08
AFP44829,Hominidae,2010-10-10
AFP44837,Hominidae,2011-07
AFO12643,Hominidae,2011-05
AFO12644,Hominidae,2011-06
AFI98214,Bovidae,2002
AFJ68137,Hominidae,2007-08-05
AFJ68142,Hominidae,2007-08-18
AFJ68154,Hominidae,2007-08-29
AFJ68173,Hominidae,2007-08-30
AFJ68179,Hominidae,2007-09-17
AFJ68199,Hominidae,2007-09-27
AFJ68205,Hominidae,2007-10-08
AFJ68221,Hominidae,2007-10-08
AFJ68233,Hominidae,2007-10-24
AFJ68245,Hominidae,2007-11-08
AFJ68257,Hominidae,2007-11-11
AFJ68269,Hominidae,2007-11-16
AFJ68283,Hominidae,2007-11-17
AFJ68294,Hominidae,2007-11-19
AFJ68305,Hominidae,2007-11-26
AFJ68319,Hominidae,2007-12-30
AFJ68329,Hominidae,2008-01-16
AFJ68340,Hominidae,2008-02-13
AFJ68353,Hominidae,2008-02-27
AFJ68364,Hominidae,2009-01-25
AFJ68377,Hominidae,2009-02-27
AFJ68389,Hominidae,2009-03-13
AFJ68401,Hominidae,2009-05-10
AFJ68413,Hominidae,2009-09-26
AFJ68427,Hominidae,2009-09-29
AFJ68437,Hominidae,2009-10-26
AFJ68451,Hominidae,2010-05-12
AFJ68459,Hominidae,2010-05-12
AFJ68473,Hominidae,2010-05-14
AFJ68484,Hominidae,2010-05-22
AFJ68497,Hominidae,2010-05-23
AFJ11216,Hominidae,2009
AFH02988,Hominidae,2010-04-04
AFH02989,Hominidae,2010-05-05
AFH02990,Hominidae,2010-05-11
AFH02993,Hominidae,2011-03
AEF80030,Hominidae,1980
AEF80041,Hominidae,1980
AFF18873,Hominidae,2010-06
AFF18874,Hominidae,2010-07
AFF18878,Hominidae,2010-05
AFF18879,Hominidae,2010-06
AFF18881,Hominidae,2010-06-24
AFF18884,Hominidae,2010-10
AFF18887,Hominidae,2010-04-30
AFF18892,Hominidae,2011-01-11
AFF18895,Hominidae,2011-02-25
AFF18915,Hominidae,2010-04-16
AFF18919,Hominidae,2010-05-22
AFF18926,Hominidae,2010-09-27
AFE85907,Hominidae,2009-05
AFE85910,Hominidae,2009-09
AFE85912,Hominidae,2009-09
AFE85915,Hominidae,2009-11
AFE85917,Hominidae,2009-12
AFC87618,Hominidae,2010
AFC87619,Hominidae,2010
AFA51875,Hominidae,2009-03-14
AFA51886,Hominidae,2009-02-18
AFA51897,Hominidae,2006
AFB35210,Hominidae,2006
AFA52130,Hominidae,2007
AFA52131,Hominidae,2008
AEX30661,Hominidae,2008-02
AEX30662,Hominidae,2008-03
AEX30663,Hominidae,2008-03
AEX30664,Hominidae,2008-04
AEX30665,Hominidae,2008-05
AEX30666,Hominidae,2008-08
AEX30667,Hominidae,2008-12
AEX30668,Hominidae,2009-01
AEX30669,Hominidae,2009-01
AEX30670,Hominidae,2009-02
AEX30671,Hominidae,2009-02
AEX30672,Hominidae,2009-02
AEX30673,Hominidae,2009-03
AEX30674,Hominidae,2009-03
AEX30675,Hominidae,2009-03
AEX30676,Hominidae,2009-03
AEX30677,Hominidae,2009-03
AEX30678,Hominidae,2009-04
AEX30679,Hominidae,2009-07
AEX30680,Hominidae,2009
AEX30681,Hominidae,2009
AEQ15990,Hominidae,2001
AEQ16001,Hominidae,2009
AEQ16012,Hominidae,2009
AEQ16023,Hominidae,2009
AEO45625,Hominidae,2005
AEO45636,Hominidae,2009
AEO45647,Hominidae,2009
AEK64448,Hominidae,2007
AEK64449,Hominidae,2007
AEK64450,Hominidae,2007
AEK64451,Hominidae,2007
AEK64452,Hominidae,2008
AEK64453,Hominidae,2008
AEK64454,Hominidae,2007
AEK69662,Hominidae,1999-12-23
AEK69663,Hominidae,1999-12-27
AEK69664,Hominidae,2000-02-25
AEK69665,Hominidae,2000-02-28
AEK69666,Hominidae,2001-03-25
AEK69667,Hominidae,2001-11-13
AEK69668,Hominidae,2002-01-21
AEK69669,Hominidae,2002-02-16
AEK69670,Hominidae,2002-04-01
AEK69671,Hominidae,2003-02-12
AEK69672,Hominidae,2003-04-15
AEK69673,Hominidae,2010-01-13
AEK69674,Hominidae,2010-02-15
AEK69675,Hominidae,2010-02-21
AEK69676,Hominidae,2010-03-03
AEK69677,Hominidae,2001-05-13
ADW85793,Hominidae,2006
ADW85794,Hominidae,2006
ADW85795,Hominidae,2007
ADW85796,Hominidae,2007
AEH41314,Hominidae,2009
AEH41315,Hominidae,2009
AEH41316,Hominidae,2009
AEH41317,Hominidae,2009
AEH41318,Hominidae,2009
AEG25325,Hominidae,1976
AEE69081,Hominidae,2010-03
AEE69091,Hominidae,2010-05-25
AEE69100,Hominidae,2010-07-13
AEE69102,Hominidae,2010-07-20
AEB79187,Hominidae,2004-03-18
AEB79188,Hominidae,2004-04-30
AEB79189,Hominidae,2004-06-16
AEB79190,Hominidae,2004-07-07
AEB79191,Hominidae,2004-07-17
AEB79192,Hominidae,2004-07-22
AEB79193,Hominidae,2004-07-27
AEB79194,Hominidae,2004-08-03
AEB79195,Hominidae,2004-08-09
AEB79196,Hominidae,2004-09-28
AEB79197,Hominidae,2004-10-13
AEB79198,Hominidae,2004-12-26
AEB79199,Hominidae,2005-04-13
AEB79200,Hominidae,2005-05-08
AEB79201,Hominidae,2005-06-02
AEB79202,Hominidae,2005-06-19
AEB79203,Hominidae,2005-06-30
AEB79204,Hominidae,2005-07-07
AEB79205,Hominidae,2005-07-17
AEB79206,Hominidae,2005-02-15
AEB79207,Hominidae,2005-09-05
AEB79208,Hominidae,2005-10-26
AEB79209,Hominidae,2005-11-14
AEB79210,Hominidae,2005-12-17
AEB79211,Hominidae,2005-12-30
AEB79212,Hominidae,2006-08-02
AEB79213,Hominidae,2006-11-08
AEB79214,Hominidae,2006-12-29
AEB79215,Hominidae,2007-01-02
AEB79216,Hominidae,2007-01-03
AEB79217,Hominidae,2005-07-17
AEB79218,Hominidae,2005-08-20
AEB79219,Hominidae,2006-06-24
AEB79220,Hominidae,2006-09-27
AEB79221,Hominidae,2006-10-02
AEB79222,Hominidae,2006-10-03
AEB79223,Hominidae,2006-10-14
AEB79224,Hominidae,2006-11-06
AEB79225,Hominidae,2006-11-24
AEB79226,Hominidae,2006-08-10
AEB79227,Hominidae,2004-06-14
AEB79228,Hominidae,2004-12-24
AEB79229,Hominidae,2005-09-22
AEB79730,Hominidae,2005
AEB79731,Hominidae,2005
AEB79732,Hominidae,2005
AEB79733,Hominidae,2005
AEB79734,Hominidae,2005
AEB79735,Hominidae,2005
AEB79736,Hominidae,2005
AEB79737,Hominidae,2005
AEB79738,Hominidae,2005
AEB79739,Hominidae,2005
AEB79740,Hominidae,2005
AEB79741,Hominidae,2005
AEB79742,Hominidae,2005
AEB79743,Hominidae,2005
AEB79744,Hominidae,2005
AEB79745,Hominidae,2005
AEB79746,Hominidae,2005
AEB79747,Hominidae,2005
AEB79748,Hominidae,2005
AEB79749,Hominidae,2005
AEB79750,Hominidae,2005
AEB79751,Hominidae,2005
AEB79752,Hominidae,2005
AEB79753,Hominidae,2005
AEB79754,Hominidae,2005
AEB79755,Hominidae,2005
AEB79756,Hominidae,2006
AEB79757,Hominidae,2006
AEB79758,Hominidae,2006
AEB79759,Hominidae,2006
AEB79760,Hominidae,2006
AEB79761,Hominidae,2006
AEB79762,Hominidae,2006
AEB79763,Hominidae,2006
AEB79764,Hominidae,2006
AEB79765,Hominidae,2006
AEB79766,Hominidae,2006
AEB79767,Hominidae,2008
AEB79768,Hominidae,2008
AEB79769,Hominidae,2008
AEB79770,Hominidae,2008
AEB79771,Hominidae,2008
AEB79772,Hominidae,2008
AEB79773,Hominidae,2008
AEB79774,Hominidae,2008
AEB79775,Hominidae,2008
AEB79776,Hominidae,2008
AEB79777,Hominidae,2008
AEB79778,Hominidae,2008
AEB79779,Hominidae,2008
AEB79780,Hominidae,2008
AEB79781,Hominidae,2008
AEB80215,Hominidae,2005
AEB80216,Hominidae,2005
AEB80217,Hominidae,2008
AEB80218,Hominidae,2008
AEB80219,Hominidae,2008
AEB80220,Hominidae,2008
ADW85797,Hominidae,2006
ADW85798,Hominidae,2006
ADV52472,Hominidae,2005-10
ADV52473,Hominidae,2010-04
ADV52474,Hominidae,2010-06
ADT82717,Hominidae,2007-12
ADT82719,Hominidae,2008-03
ADT82720,Hominidae,2008-04
ADT82721,Hominidae,2008-04
ADO78446,Hominidae,2004-06-23
ADO78447,Hominidae,2005-02-28
ADO78448,Hominidae,2005-03-12
ADO78449,Hominidae,2005-03-19
ADO78450,Hominidae,2005-12-04
ADO78451,Hominidae,2006-01-03
ADO78452,Hominidae,2006-01-20
ADO78453,Hominidae,2006-01-23
ADO78454,Hominidae,2006-01-27
ADO78455,Hominidae,2006-03-15
ADO78456,Hominidae,2006-01-30
ADO78457,Hominidae,2006-02-13
ADO78458,Hominidae,2006-02-16
ADO78459,Hominidae,2006-02-09
ADO78460,Hominidae,2006-03-27
ADO78461,Hominidae,2007-01-13
ADO78462,Hominidae,2007-02-05
ADO78463,Hominidae,2007-02-06
ADO78464,Hominidae,2007-03-18
ADO78465,Hominidae,2007-03-22
ADO78466,Hominidae,2008-01-07
ADO78467,Hominidae,2007-12-17
ADO78468,Hominidae,2008-01-13
ADO78469,Hominidae,2008-01-17
ADO78470,Hominidae,2008-03-07
ADO78471,Hominidae,2008-02-05
ADO78472,Hominidae,2008-02-28
ADO78473,Hominidae,2008-03-03
ADO78474,Hominidae,2008-03-20
ADO78475,Hominidae,2008-02-25
ADO78476,Hominidae,2008-03-23
ADO78477,Hominidae,2008-03-31
ADO78478,Hominidae,2008-03-11
ADO78479,Hominidae,2008-03-20
ADO78480,Hominidae,2008-08-05
ADO78481,Hominidae,2009-02-24
ADO78482,Hominidae,2009-02-10
ADO78483,Hominidae,2009-03-19
ADO78484,Hominidae,2009-07-06
ADO78485,Hominidae,2007
ADO78486,Hominidae,2008-11-05
ADO78487,Hominidae,2009-04-27
ADO78488,Hominidae,2009-03-20
BAJ14089,Suidae,2006-10
ADK46483,Hominidae,2009
ADK46484,Hominidae,2009
ADK46485,Hominidae,2009
ADK46486,Hominidae,2009
ADK46487,Hominidae,2009
ADK46488,Hominidae,2008
ADK46489,Hominidae,2008
ADK46490,Hominidae,2008
ADK46491,Hominidae,2008
ADK46492,Hominidae,2008
ADK46493,Hominidae,2008
ADK46494,Hominidae,2008
ADK46495,Hominidae,2008
ADK46496,Hominidae,2009
ADK46497,Hominidae,2008
ADK46498,Hominidae,2007
ADK46499,Hominidae,2007
ADK46500,Hominidae,2007
ADK46501,Hominidae,2008
ADK46502,Hominidae,2008
ADK46503,Hominidae,2007
ADK46504,Hominidae,2007
ADK46505,Hominidae,2007
ADK46506,Hominidae,2007
ADK46507,Hominidae,2007
ADK46508,Hominidae,1980
ADK46509,Hominidae,1980
ADK46510,Hominidae,1977
ADK46511,Hominidae,1988
ADK46512,Hominidae,1980
ADK46513,Hominidae,1980
ADK46514,Hominidae,1977
ADK46515,Hominidae,1977
ADK46516,Hominidae,1977
ADK46517,Hominidae,1978
ADI80502,Hominidae,2009
ADD31861,Hominidae,1993
ADE44243,Hominidae,2002-08-22
ADB97215,Hominidae,2004-12
ADB92093,Hominidae,1996
ADB92094,Hominidae,1996
ADB81097,Hominidae,2008-02
ADB81101,Hominidae,2008-03
ACZ51533,Hominidae,1975
ACZ51545,Hominidae,1976
ACZ51557,Hominidae,1980
ACZ51569,Hominidae,1980
ACZ51581,Hominidae,1991
ACZ51593,Hominidae,1991
ACZ51605,Hominidae,1976
ACZ51617,Hominidae,1976
ACZ51629,Hominidae,1976
ACZ51641,Hominidae,1976
ACZ51653,Hominidae,1976
ACZ51665,Hominidae,1976
ACZ51677,Hominidae,1976
ACZ51689,Hominidae,1976
ACZ51701,Hominidae,1991
ACZ51713,Hominidae,1991
ACZ51725,Hominidae,1991
ACZ51737,Hominidae,1991
ACZ51749,Hominidae,1991
ACZ51761,Hominidae,1980
ACZ51773,Hominidae,1974
ACZ51785,Hominidae,1975
ACZ51797,Hominidae,1975
ACZ51809,Hominidae,1976
ACZ51821,Hominidae,1976
ACZ51833,Hominidae,1976
ACZ51845,Hominidae,1976
ACZ51857,Hominidae,1976
ACZ51869,Hominidae,1976
ACZ51881,Hominidae,1976
ACZ51893,Hominidae,1976
ACZ51905,Hominidae,1976
ACZ51916,Hominidae,1979
ACZ51928,Hominidae,1979
ACZ51940,Hominidae,1991
ACZ51952,Hominidae,1976
ACZ51964,Hominidae,1976
ACZ51976,Hominidae,1976
ACZ51988,Hominidae,1976
ACZ52000,Hominidae,1976
ACZ52012,Hominidae,1976
ACZ52024,Hominidae,1976
ACZ52036,Hominidae,1976
ACZ52048,Hominidae,1991
ACZ52060,Hominidae,1991
ACZ52072,Hominidae,1991
ACZ52084,Hominidae,1991
ACZ52096,Hominidae,1991
ACZ52108,Hominidae,1991
ACZ52120,Hominidae,1991
ACZ52132,Hominidae,1991
ACZ52144,Hominidae,1991
ACV83846,Hominidae,2006-08-21
ACV83847,Hominidae,2007-02
ACV83848,Hominidae,2007-03
ACV83289,Hominidae,2009-03-25
ACV83290,Hominidae,2009-03-21
ACV83291,Hominidae,2009-03
ACV83292,Hominidae,2009-05-09
ACV83293,Hominidae,2009-01
ACL93329,Hominidae,2006-05
ACL93330,Hominidae,2006-05
ACU87626,Hominidae,2008-04
ACR25149,Hominidae,2007-02-15
ACR25153,Hominidae,2004-03-13
ACR22893,Hominidae,2008-05-21
ACH69836,Hominidae,2006-09-19
ACJ65719,Hominidae,2007-06
ACJ65724,Hominidae,2006-09
AAY55961,Hominidae,2003
AAY55972,Hominidae,2003
WPO56021,Suidae,1975
BEP97223,Suidae,2017-11-01
WXC36878,Bovidae,2017-03-01
WDU50617,Hominidae,2015
WML72369,Suidae,2017-07
WML72370,Suidae,2017-07
WLD25301,Suidae,2017
WCJ11721,Suidae,2017
WCJ11722,Suidae,2017
WCJ11723,Suidae,2017
WCJ11724,Suidae,2017
WCF05425,Suidae,2017-04-18
WCF05426,Suidae,2017-06-09
WCF05427,Suidae,2017-07-13
WCF05428,Suidae,2018-05-10
WCF05429,Suidae,2018-05-17
UZB56814,Hominidae,2014-04-05
UFK32638,Equidae,2015-06-29
UFK32639,Equidae,2003-06-13
UFK32640,Equidae,2017-05-29
UFK32641,Equidae,2017-04-18
UTM72641,Bovidae,2018-09
UQQ66475,Bovidae,2009
UQQ66476,Bovidae,2003
UEL36284,Bovidae,2017
UEL36285,Bovidae,2017
UEL36286,Bovidae,2017
QSV39126,Hominidae,2017-11-14
QSL97063,Bovidae,2017
QSL97064,Bovidae,2017
QSL97065,Bovidae,2017
QSL97066,Bovidae,2017
QHX59732,Hominidae,2016
QQN72786,Bovidae,2018-01
QQN72787,Bovidae,2018-01
QQN72788,Bovidae,2018-01
QQN72789,Bovidae,2018-01
QQN72790,Bovidae,2018-01
QQN72791,Bovidae,2018-01
QQN72792,Bovidae,2018-01
QQN72793,Bovidae,2018-08
QQN72795,Bovidae,2018-09
BCK34580,Hominidae,2017
QPN96965,Suidae,2012
BCK59646,Hominidae,2015-08-19
QPK41253,Suidae,1975
QPG86681,Hominidae,1988
QIC51109,Bovidae,2017-08-27
QHU80087,Bovidae,2012
QHI06965,Suidae,2016-06
QGX01903,Suidae,2015-03
QGH58807,Suidae,2017-03-01
QGH58808,Suidae,2017-03-01
QGH58809,Suidae,2017-01-25
QGH58810,Suidae,2017-03-16
QFS19888,Bovidae,2015-05-28
QDM35319,Hominidae,2018-02-18
QDM35331,Bovidae,2017-12-20
AYA93304,Suidae,2008-01-02
AYA93332,Suidae,2008-01-02
AYE56614,Hominidae,2012
QCH41421,Suidae,2017-11
QCE32085,Suidae,2017-11
QBQ58261,Suidae,2017
QAY29503,Suidae,2017-03-01
QAY29504,Suidae,2017-03-01
QAY29505,Suidae,2017-03-01
QAY29506,Suidae,2017-05-01
QAY29507,Suidae,2017-05-01
QAY29508,Suidae,2017-05-01
QAY29509,Suidae,2017-05-01
QAY29510,Suidae,2017-05-01
QAY29511,Suidae,2017-05-01
QAY29512,Suidae,2017-06-01
QAY29513,Suidae,2017-06-01
QAY29514,Suidae,2017-07-01
QAY29515,Suidae,2017-07-01
QAY29516,Suidae,2017-07-01
QAY29519,Suidae,2017-09-01
QAY29520,Suidae,2017-09-01
QAY29521,Suidae,2017-09-01
QAY29522,Suidae,2017-09-01
QAY29525,Suidae,2017-11-01
QAY29526,Suidae,2017-11-01
AYP00129,Suidae,2017-11
AXS77076,Hominidae,2011
AXF42956,Suidae,2006
AXF42957,Suidae,2006
AXF42958,Suidae,2006
AXF42959,Suidae,2006
AXF42960,Suidae,2006
AXF42966,Suidae,2006
AXF42967,Suidae,2006
AXF42968,Suidae,2006
AXF42969,Suidae,2006
AXF42970,Suidae,2006
AXF42971,Bovidae,2006
AXF42972,Bovidae,2006
AXF42973,Bovidae,2006
AXF42974,Bovidae,2006
AXF42975,Bovidae,2006
AXF42976,Bovidae,2006
AXF42977,Bovidae,2006
BBC55639,Hominidae,2015
BBB46081,Hominidae,2014
AVR65450,Suidae,2017-05
APA28765,Hominidae,2013-02-15
ATL64748,Hominidae,2012-10-15
ATL64749,Hominidae,2012-10-15
APQ41774,Hominidae,2011
AQQ12269,Suidae,2015-03
APZ86769,Bovidae,2015
APZ86770,Bovidae,2015
BAV90561,Hominidae,2014-09
AOP32352,Hominidae,2002
AOI28070,Hominidae,1974
BAV35128,Bovidae,1988
BAV35139,Bovidae,1988
BAV35150,Bovidae,1989
ANI85927,Hominidae,2012
BAU88562,Hominidae,1999
BAU88573,Bovidae,1998
BAR88360,Hominidae,2012
AKE33237,Suidae,1975-04-11
AKA60621,Hominidae,2009
AKA60632,Hominidae,2004
AKA60643,Hominidae,2009
AKA40836,Suidae,2007
AKA20775,Hominidae,2012
BAQ95441,Equidae,1996
BAQ95452,Equidae,2010
BAQ95463,Equidae,1996
BAQ95474,Equidae,2010
BAQ95496,Suidae,2014-01-08
BAQ95518,Suidae,2014-02-06
AIY56478,Suidae,1977
AII82554,Hominidae,2012-04-17
BAP28214,Suidae,1991
BAO77766,Bovidae,2013-02-19
AHX83782,Hominidae,2012
AHC04006,Hominidae,2012-07-25
AGX32162,Suidae,2012-08-15
AGP05011,Suidae,2009-12
AGK89858,Bovidae,2001
AGK89862,Bovidae,2000
AGK89873,Bovidae,1999
AGK89878,Bovidae,2003
AFV91305,Hominidae,2011-09-11
AFV91306,Hominidae,2011-08-19
AFV91307,Hominidae,2011-08-13
AFV91308,Hominidae,2011-08-19
AFV91309,Hominidae,2011-09-02
AFV91310,Hominidae,2011-09-06
AFI98191,Bovidae,1984
AFI98203,Bovidae,2003
AFC40967,Bovidae,1971
AFC40978,Bovidae,1965
AFC40989,Bovidae,1984
AFC41000,Bovidae,1986
AFA41728,Bovidae,2009-10-01
AEX60702,Equidae,2004
AEX60703,Equidae,2003
AEX49916,Equidae,2006-07-27
AEV42066,Equidae,2008-12-17
AEO79882,Suidae,2008
AEL20320,Suidae,2006
AEL20321,Suidae,2006
AEL20322,Suidae,2006
AEL20323,Suidae,2006
AEK94052,Bovidae,2003
AEK94053,Bovidae,2006
AEH95539,Hominidae,1997
AEH96571,Equidae,1991
AEH96582,Equidae,1993
AEH96593,Equidae,2006-11-21
ADP68523,Hominidae,1987
ADP68534,Hominidae,1987
ADO24203,Bovidae,2007-12
ADO24204,Bovidae,2007-12
ADO24205,Bovidae,2007-12
BAJ13366,Suidae,2006-08
ACU64768,Bovidae,1984
ACU64769,Bovidae,1984
ACU64770,Bovidae,1984
ACU64771,Bovidae,1986
ACU64772,Bovidae,2003
ACU64773,Bovidae,2003
ACV96849,Hominidae,2002
ACH97398,Hominidae,1985
ACH97409,Hominidae,1984
ACF16966,Hominidae,2006-07
AAU43796,Hominidae,2000
YP_003896048,Phasianidae,2005
QGH58811,Suidae,2018-02-27
AKA40644,Hominidae,2010-10-15
AFR33117,Suidae,2006
AFH35855,Suidae,2010-01
ADN06425,Phasianidae,2005
XHH19412,Suidae,2018
XHH19426,Suidae,2018
XHH19427,Suidae,2018
XDI09041,Hominidae,2016
WZL09409,Suidae,2018
WZL09411,Suidae,2018
URW63829,Suidae,2018
URW63871,Suidae,2018
QTG69694,Suidae,2016
QTG69695,Suidae,2016
QTG69696,Suidae,2016
QTG69697,Suidae,2016
QTG69698,Suidae,2016
QTG69699,Suidae,2016
QTG69700,Suidae,2016
BCK34579,Hominidae,2017
QGX01902,Suidae,2015-03
QEV83920,Suidae,2018-05
QEV83921,Suidae,2018-05
QEV83922,Hominidae,2018-05
AYA93305,Suidae,2008-01-02
BBG74252,Hominidae,2013
QCC26608,Suidae,2018
QAY29523,Suidae,2017-10-01
QAY29524,Suidae,2017-11-01
ATY52011,Suidae,2016
ASE04360,Hominidae,2011
ASE04370,Hominidae,2011
ASE04381,Hominidae,2011
BAX35900,Hominidae,2014-06-20
BAX36203,Hominidae,2014-06-02
ANS11442,Hominidae,2013-08-27
AMK51211,Suidae,2012-05-16
AKA40511,Hominidae,2002
AKA40558,Hominidae,2008-08-03
AKA40671,Hominidae,2008-06-12
AKA40793,Hominidae,2009
AKA40923,Hominidae,2009-11-20
AFR33120,Suidae,2006
BAJ14091,Suidae,2009-06
BAJ14093,Suidae,2009-06
BAJ14095,Suidae,2009-06
BAJ13370,Suidae,2006-09
QDM35342,Hominidae,2018-05-05
AHZ32880,Phasianidae,2011-02-06
QBJ02364,Suidae,2017-04
QBJ02441,Suidae,2017-04
AIW80071,Suidae,2012-03-15
AIW80072,Suidae,2012-03-15
AIW80068,Suidae,2012-03-15
AIW80069,Suidae,2012-03-15
AIW80070,Suidae,2012-03-15
AIW80073,Suidae,2012-03-15
QKY66987,Suidae,2017-03-07
QKY66988,Suidae,2017-03-07
AYA93292,Suidae,2008-01-02
ALX72699,Suidae,2008-01-02
QBJ02201,Suidae,2017-04
QBJ02270,Suidae,2017-04
